134910,6.028613841066128e-06
168498,1.1028714740330176e-05
107457,1.3786373925935174e-05
207178,1.9632051643321937e-05
192905,1.9811457236853926e-05
208343,2.117729037677707e-05
200120,3.427482189821854e-05
177738,3.965819598525522e-05
110790,4.9178439840176036e-05
149826,5.9367634242610386e-05
108974,6.74337253415011e-05
216357,7.071138959442058e-05
110905,9.287009145627835e-05
116198,9.40466532117517e-05
120553,0.00010718437822528675
137251,0.00010725913920800622
131751,0.00011474000455899041
130493,0.0001165735033037076
203507,0.00011697723993045604
120440,0.00013043398807427632
146820,0.00013461667709371278
170495,0.00014370721514720636
151695,0.00014930080124437873
206815,0.00016667869504871416
150510,0.0001859729909178977
166561,0.0001888457361687613
128731,0.00019110996180402636
107398,0.00019403158673523163
119326,0.00019639305796008844
145947,0.0001991642426047297
158666,0.00020023945287991435
147346,0.00021886896297796171
124938,0.00022466151549804849
171352,0.00024836726456271054
121620,0.00026209878009568114
121320,0.0002699473631991485
159602,0.0002708590342712716
153119,0.00027856051502874243
240102,0.0002803430591575626
104140,0.00028182116376844685
180804,0.00029874045641680965
147295,0.00031022809380539565
183982,0.0003284802362051459
102551,0.0003288805911860745
125447,0.0003354525927528189
224302,0.0003355653570736202
712587,0.0003460984174877033
206833,0.0003539700765843113
173605,0.0003594874069132724
150776,0.0003620163283972703
181391,0.00042026550572842004
208763,0.0004235306624810038
144244,0.0004302620932384356
122854,0.00046594821582313903
106712,0.00047291999072108685
225844,0.0004826254248702537
210097,0.0004922109344135523
127385,0.0004929728779325128
133386,0.0004937974399008602
176402,0.0004970720174184333
132805,0.0005029567601648667
218546,0.0005108094271916166
107655,0.0005143419132523799
190555,0.0005151601281400016
106552,0.0005274966052134753
124706,0.0005365243517409796
147011,0.0005398834448132587
149130,0.0005578975537173809
219351,0.0005612014586262627
210281,0.0005802155874893373
227249,0.0005861087888792699
146330,0.0005900240992800473
128949,0.0005961143319344811
200851,0.0005983586688254942
104131,0.0006264955636275113
168863,0.0006266846858391626
124489,0.0006315780795947284
171691,0.0006382642867299227
167003,0.000655097781745579
172727,0.0006680311031776422
128863,0.0006840976686304676
213805,0.0007161101437705504
175122,0.0007161790937013625
112357,0.0007163124783724728
175800,0.0007325170875120571
103641,0.0007461233077550192
188497,0.0007535116107526567
194447,0.0007760436450677137
